,country,year,population,gdp,biofuel_consumption,coal_consumption,gas_consumption,hydro_consumption,nuclear_consumption,oil_consumption,other_renewable_consumption,solar_consumption,wind_consumption
19444,Turkmenistan,2000,4569135.0,18299170816.0,0.0,0.0,71.61,0.009,0.0,48.201,0.0,0.0,0.0
19445,Turkmenistan,2001,4635100.0,22282608640.0,0.0,0.0,105.201,0.009,0.0,46.027,0.0,0.0,0.0
19446,Turkmenistan,2002,4698972.0,26092257280.0,0.0,0.0,74.979,0.009,0.0,52.577,0.0,0.0,0.0
19447,Turkmenistan,2003,4758992.0,30907439104.0,0.0,0.0,116.174,0.009,0.0,59.936,0.0,0.0,0.0
19448,Turkmenistan,2004,4819793.0,35857412096.0,0.0,0.0,114.537,0.009,0.0,59.86,0.0,0.0,0.0
19449,Turkmenistan,2005,4885780.0,41000558592.0,0.0,0.0,116.463,0.009,0.0,60.129,0.0,0.0,0.0
19450,Turkmenistan,2006,4954032.0,46020567040.0,0.0,0.0,119.927,0.009,0.0,58.526,0.0,0.0,0.0
19451,Turkmenistan,2007,5024897.0,51695423488.0,0.0,0.0,111.65,0.009,0.0,61.514,0.0,0.0,0.0
19452,Turkmenistan,2008,5100089.0,60005171200.0,0.0,0.0,78.925,0.009,0.0,63.122,0.0,0.0,0.0
19453,Turkmenistan,2009,5180961.0,64415940608.0,0.0,0.0,171.132,0.009,0.0,60.46,0.0,0.0,0.0
19454,Turkmenistan,2010,5267975.0,71126122496.0,0.0,0.0,182.719,0.009,0.0,66.838,0.0,0.0,0.0
19455,Turkmenistan,2011,5360813.0,82538332160.0,0.0,0.0,207.353,0.009,0.0,69.636,0.0,0.001,0.0
19456,Turkmenistan,2012,5458688.0,91657732096.0,0.0,0.0,229.384,0.009,0.0,72.57,0.0,0.003,0.0
19457,Turkmenistan,2013,5560099.0,100974903296.0,0.0,0.0,193.312,0.009,0.0,74.92,0.0,0.005,0.0
19458,Turkmenistan,2014,5663159.0,111420612608.0,0.0,0.0,199.63,0.009,0.0,78.392,0.0,0.008,0.0
19459,Turkmenistan,2015,5766427.0,118607511552.0,0.0,0.0,253.863,0.008,0.0,78.938,0.0,0.014,0.0
19460,Turkmenistan,2016,5868568.0,125986217984.0,0.0,0.0,251.15,0.008,0.0,78.365,0.0,0.019,0.0
19461,Turkmenistan,2017,5968388.0,134137528320.0,0.0,0.0,247.589,0.008,0.0,78.411,0.0,0.019,0.0
19462,Turkmenistan,2018,6065072.0,142391017472.0,0.0,0.0,283.923,0.008,0.0,79.043,0.0,0.018,0.0
19463,Turkmenistan,2019,6158424.0,,0.0,0.0,277.47,0.008,0.0,79.452,0.0,0.018,0.0
19464,Turkmenistan,2020,6250442.0,,0.0,0.0,342.532,0.008,0.0,80.139,0.0,0.018,0.0
19465,Turkmenistan,2021,6341850.0,,0.0,0.0,367.582,0.015,0.0,81.806,0.0,0.018,0.0
19466,Turkmenistan,2022,6430777.0,,0.0,0.0,375.364,0.015,0.0,83.55,0.0,0.018,0.0
19698,USSR,1965,230320599.0,1702799474688.0,0.0,3459.188,1216.758,240.799,5.279,1994.849,0.0,0.0,0.0
19699,USSR,1966,232995744.0,1785145327616.0,0.0,3585.219,1357.374,271.52,5.856,2136.247,0.0,0.0,0.0
19700,USSR,1967,235587627.0,1864068890624.0,0.0,3640.72,1494.425,261.903,6.395,2327.543,0.0,0.0,0.0
19701,USSR,1968,238033237.0,1973355020288.0,0.0,3608.97,1613.604,307.645,8.891,2481.116,0.0,0.0,0.0
19702,USSR,1969,240358906.0,2001067180032.0,0.0,3660.708,1724.434,340.589,10.308,2638.379,0.0,0.0,0.0
19703,USSR,1970,242471242.0,2154659446784.0,0.0,3630.394,1894.847,367.781,12.452,2904.442,0.0,0.0,0.0
19704,USSR,1971,244553543.0,2212064395264.0,0.0,3703.805,2071.218,372.873,15.286,3079.17,0.0,0.0,0.0
19705,USSR,1972,246788442.0,2224850206720.0,0.0,3807.327,2178.483,363.411,27.902,3339.661,0.0,0.0,0.0
19706,USSR,1973,248990998.0,2411718508544.0,0.0,3848.096,2369.149,361.773,40.605,3590.398,0.0,0.0,0.0
19707,USSR,1974,251231474.0,2481780686848.0,0.0,3866.987,2512.157,390.411,60.895,3944.171,0.0,0.0,0.0
19708,USSR,1975,253574386.0,2488941412352.0,0.0,3977.059,2740.969,372.542,81.197,4134.596,0.0,0.0,0.0
19709,USSR,1976,255947108.0,2605564297216.0,0.0,3972.753,3016.267,401.367,108.259,4248.621,0.0,0.0,0.0
19710,USSR,1977,258335549.0,2666906779648.0,0.0,4044.115,3231.969,434.719,144.801,4418.75,0.0,0.0,0.0
19711,USSR,1978,260704170.0,2734243971072.0,0.0,4019.64,3446.476,501.804,148.864,4689.105,0.0,0.0,0.0
19712,USSR,1979,262959843.0,2720855228416.0,0.0,4048.735,3658.601,508.67,169.166,4771.343,0.0,0.0,0.0
19713,USSR,1980,265106033.0,2724411998208.0,0.0,3925.49,3770.774,543.903,209.758,5001.702,0.0,0.0,0.0
19714,USSR,1981,267246522.0,2749333241856.0,0.0,3900.584,3993.042,552.2,247.115,5045.311,0.0,0.0,0.0
19715,USSR,1982,269504541.0,2816923140096.0,0.0,3960.327,4310.458,516.518,284.472,5008.479,0.0,0.0,0.0
19716,USSR,1983,271993613.0,2906890436608.0,0.0,3970.486,4621.894,533.328,316.086,4935.318,0.0,0.0,0.0
19717,USSR,1984,274561790.0,2944379125760.0,0.0,3933.012,5043.178,600.233,408.03,4936.029,0.0,0.0,0.0
19876,Ukraine,1985,50917392.0,478213668864.0,0.0,987.912,849.915,31.677,151.259,759.896,0.0,0.0,0.0
19877,Ukraine,1986,51076744.0,480702431232.0,0.0,980.784,896.966,31.507,121.188,762.502,0.0,0.0,0.0
19878,Ukraine,1987,51236432.0,494152253440.0,0.0,971.873,916.391,28.371,143.083,792.769,0.0,0.0,0.0
19879,Ukraine,1988,51372376.0,499008438272.0,0.0,916.626,971.131,35.284,204.304,728.006,0.0,0.0,0.0
19880,Ukraine,1989,51494548.0,519237894144.0,0.0,835.834,981.722,29.952,188.741,695.808,0.0,0.0,0.0
19881,Ukraine,1990,51589816.0,495935193088.0,0.0,965.932,1209.674,31.09,216.159,771.842,0.0,0.0,0.0
19882,Ukraine,1991,51672816.0,460353470464.0,0.0,857.391,1149.468,34.626,213.185,739.897,0.0,0.0,0.0
19883,Ukraine,1992,51785152.0,421710462976.0,0.0,843.973,979.952,23.31,209.267,474.051,0.0,0.0,0.0
19884,Ukraine,1993,51778420.0,367893643264.0,0.0,751.694,879.31,32.642,213.503,341.129,0.0,0.0,0.0
19885,Ukraine,1994,51487376.0,288418693120.0,0.0,599.943,769.839,35.833,195.357,294.879,0.0,0.0,0.0
19886,Ukraine,1995,51061268.0,257477951488.0,0.0,593.125,721.279,29.431,200.11,305.811,0.0,0.0,0.0
19887,Ukraine,1996,50616104.0,235602706432.0,0.0,446.305,836.627,25.525,225.801,189.814,0.0,0.0,0.0
19888,Ukraine,1997,50169352.0,232333279232.0,0.0,435.428,753.343,29.144,225.392,219.581,0.0,0.0,0.0
19889,Ukraine,1998,49745868.0,231737278464.0,0.0,446.234,697.505,46.54,213.492,200.874,0.0,0.0,0.009
19890,Ukraine,1999,49320116.0,235148296192.0,0.0,441.383,741.04,42.356,204.486,151.311,0.0,0.0,0.009
19891,Ukraine,2000,48879752.0,253196058624.0,0.0,448.281,741.986,33.337,219.456,142.378,0.0,0.0,0.018
19892,Ukraine,2001,48414536.0,281110347776.0,0.0,436.451,719.272,35.347,214.727,157.055,0.0,0.0,0.047
19893,Ukraine,2002,47976540.0,301087064064.0,0.0,439.198,707.915,28.1,218.442,159.518,0.0,0.0,0.064
19894,Ukraine,2003,47605644.0,335257370624.0,0.0,451.359,722.112,26.791,226.549,165.028,0.0,0.0,0.09
19895,Ukraine,2004,47261960.0,381078077440.0,0.0,428.85,716.433,33.868,240.635,165.99,0.0,0.0,0.095
19896,Ukraine,2005,46912616.0,399366225920.0,0.0,433.765,722.112,35.4,243.877,170.23,0.0,0.0,0.109
19897,Ukraine,2006,46592552.0,436786692096.0,0.0,466.389,700.344,36.666,246.354,174.579,0.0,0.0,0.1
19898,Ukraine,2007,46313064.0,480580665344.0,0.0,496.101,660.595,28.681,251.101,180.38,0.897,0.0,0.127
19899,Ukraine,2008,46062936.0,499592167424.0,0.0,486.111,627.47,32.349,242.258,172.895,0.843,0.0,0.126
19900,Ukraine,2009,45863884.0,431074443264.0,0.0,417.168,489.086,33.334,222.226,168.18,0.444,0.0,0.12
19901,Ukraine,2010,45683024.0,439429758976.0,0.0,444.859,545.606,36.504,237.45,161.756,0.6,0.0,0.139
19902,Ukraine,2011,45516136.0,471221141504.0,0.0,482.529,561.269,30.19,238.903,161.096,0.428,0.083,0.247
19903,Ukraine,2012,45406228.0,472338530304.0,0.0,496.81,518.387,28.732,237.165,159.763,0.428,0.914,0.79
19904,Ukraine,2013,45307104.0,472222859264.0,0.491,481.796,476.991,37.624,217.616,151.433,0.322,1.553,1.74
19905,Ukraine,2014,45148072.0,441258901504.0,0.476,413.749,403.171,22.968,229.78,133.587,0.415,1.162,3.062
19906,Ukraine,2015,44982568.0,398132477952.0,0.395,318.011,319.887,14.532,226.444,119.474,0.463,1.283,2.92
19907,Ukraine,2016,44833568.0,407348477952.0,0.432,377.393,314.208,20.548,207.95,125.162,0.434,1.314,2.553
19908,Ukraine,2017,44657260.0,417634025472.0,0.521,299.554,301.905,23.812,218.541,125.789,0.67,1.921,2.617
19909,Ukraine,2018,44446952.0,431319908352.0,0.417,326.28,305.691,27.589,214.272,130.707,0.959,2.93,3.144
19910,Ukraine,2019,44211100.0,,0.99,303.264,282.977,17.156,209.953,128.969,1.299,7.731,5.325
19911,Ukraine,2020,43909664.0,,0.575,265.711,293.387,19.865,192.044,121.784,2.411,14.101,8.573
19912,Ukraine,2021,43531424.0,,0.623,264.882,272.566,27.261,216.458,123.14,2.484,16.554,10.214
19913,Ukraine,2022,39701744.0,,0.553,144.071,192.733,28.927,155.281,107.277,1.59,13.253,3.816
19979,United Arab Emirates,1965,173808.0,5997095424.0,0.0,0.0,0.0,0.0,0.0,0.855,0.0,0.0,0.0
19980,United Arab Emirates,1966,182526.0,6609458176.0,0.0,0.0,0.0,0.0,0.0,0.912,0.0,0.0,0.0
19981,United Arab Emirates,1967,191413.0,7284736000.0,0.0,0.0,4.426,0.0,0.0,0.98,0.0,0.0,0.0
19982,United Arab Emirates,1968,213593.0,8028547072.0,0.0,0.0,5.85,0.0,0.0,1.095,0.0,0.0,0.0
19983,United Arab Emirates,1969,253270.0,8853531648.0,0.0,0.0,5.753,0.0,0.0,1.216,0.0,0.0,0.0
19984,United Arab Emirates,1970,298096.0,9759055872.0,0.0,0.0,8.19,0.0,0.0,1.416,0.0,0.0,0.0
19985,United Arab Emirates,1971,344521.0,11392897024.0,0.0,0.0,12.967,0.0,0.0,1.671,0.0,0.0,0.0
19986,United Arab Emirates,1972,392377.0,13298290688.0,0.0,0.0,13.455,0.0,0.0,2.195,0.0,0.0,0.0
19987,United Arab Emirates,1973,441555.0,15523947520.0,0.0,0.0,16.868,0.0,0.0,3.426,0.0,0.0,0.0
19988,United Arab Emirates,1974,491963.0,20552257536.0,0.0,0.0,17.55,0.0,0.0,4.746,0.0,0.0,0.0
19989,United Arab Emirates,1975,543410.0,21211678720.0,0.0,0.0,16.185,0.0,0.0,7.674,0.0,0.0,0.0
19990,United Arab Emirates,1976,614187.0,24401131520.0,0.0,0.0,18.915,0.0,0.0,11.275,0.0,0.0,0.0
19991,United Arab Emirates,1977,706870.0,28656111616.0,0.0,0.0,32.955,0.0,0.0,16.677,0.0,0.0,0.0
19992,United Arab Emirates,1978,805241.0,27984656384.0,0.0,0.0,39.097,0.0,0.0,18.403,0.0,0.0,0.0
19993,United Arab Emirates,1979,908463.0,34949636096.0,0.0,0.0,42.51,0.0,0.0,25.05,0.0,0.0,0.0
19994,United Arab Emirates,1980,1014058.0,44180586496.0,0.0,0.0,47.97,0.0,0.0,60.186,0.0,0.0,0.0
19995,United Arab Emirates,1981,1100189.0,45416116224.0,0.0,0.0,60.547,0.0,0.0,65.381,0.0,0.0,0.0
19996,United Arab Emirates,1982,1167859.0,41674108928.0,0.0,0.0,63.57,0.0,0.0,72.396,0.0,0.0,0.0
19997,United Arab Emirates,1983,1237582.0,39582306304.0,0.0,0.0,58.013,0.0,0.0,72.503,0.0,0.0,0.0
19998,United Arab Emirates,1984,1308339.0,41273712640.0,0.0,0.0,79.755,0.0,0.0,82.792,0.0,0.0,0.0
19999,United Arab Emirates,1985,1379543.0,40307253248.0,0.0,0.0,98.67,0.0,0.0,102.964,0.0,0.0,0.0
20000,United Arab Emirates,1986,1468701.0,31750852608.0,0.0,0.0,119.827,0.0,0.0,124.56,0.0,0.0,0.0
20001,United Arab Emirates,1987,1575913.0,32884649984.0,0.0,0.0,136.695,0.0,0.0,136.382,0.0,0.0,0.0
20002,United Arab Emirates,1988,1683687.0,32803829760.0,0.0,0.0,138.255,0.0,0.0,163.628,0.0,0.0,0.0
20003,United Arab Emirates,1989,1791848.0,36287311872.0,0.0,0.0,168.382,0.0,0.0,171.782,0.0,0.0,0.0
20004,United Arab Emirates,1990,1900160.0,40641368064.0,0.0,0.0,164.872,0.0,0.0,180.08,0.0,0.0,0.0
20005,United Arab Emirates,1991,2008390.0,,0.0,0.0,198.51,0.0,0.0,222.327,0.0,0.0,0.0
20006,United Arab Emirates,1992,2116235.0,,0.0,0.0,182.812,0.0,0.0,223.883,0.0,0.0,0.0
20007,United Arab Emirates,1993,2223289.0,55476445184.0,0.0,0.0,191.49,0.0,0.0,231.98,0.0,0.0,0.0
20008,United Arab Emirates,1994,2329034.0,64932859904.0,0.0,0.0,221.422,0.0,0.0,243.252,0.0,0.0,0.0
20009,United Arab Emirates,1995,2434001.0,75357175808.0,0.0,0.0,241.702,0.0,0.0,243.169,0.0,0.0,0.0
20010,United Arab Emirates,1996,2572739.0,86335651840.0,0.0,0.0,264.712,0.0,0.0,234.975,0.0,0.0,0.0
20011,United Arab Emirates,1997,2746127.0,101840109568.0,0.0,0.0,282.75,0.0,0.0,238.706,0.0,0.0,0.0
20012,United Arab Emirates,1998,2921135.0,111460818944.0,0.0,0.0,296.302,0.0,0.0,237.81,0.0,0.0,0.0
20013,United Arab Emirates,1999,3097572.0,125528113152.0,0.0,0.0,306.345,0.0,0.0,232.024,0.0,0.0,0.0
20014,United Arab Emirates,2000,3275338.0,153035276288.0,0.0,0.0,306.443,0.0,0.0,229.339,0.0,0.0,0.0
20015,United Arab Emirates,2001,3454204.0,169106472960.0,0.0,0.215,314.73,0.0,0.0,226.621,0.0,0.0,0.0
20016,United Arab Emirates,2002,3633665.0,187898953728.0,0.0,1.096,355.29,0.0,0.0,235.307,0.0,0.0,0.0
20017,United Arab Emirates,2003,3813452.0,221794893824.0,0.0,1.29,369.33,0.0,0.0,260.535,0.0,0.0,0.0
20018,United Arab Emirates,2004,3993346.0,263839399936.0,0.0,1.462,392.047,0.0,0.0,281.556,0.0,0.0,0.0
20019,United Arab Emirates,2005,4280995.0,300624052224.0,0.0,1.691,409.987,0.0,0.0,292.919,0.0,0.0,0.0
20020,United Arab Emirates,2006,4898956.0,359086686208.0,0.0,3.275,422.76,0.0,0.0,315.258,0.0,0.0,0.0
20021,United Arab Emirates,2007,5872640.0,403039420416.0,0.0,1.577,479.382,0.0,0.0,337.402,0.0,0.0,0.0
20022,United Arab Emirates,2008,6988687.0,452209115136.0,0.0,3.992,579.721,0.0,0.0,354.688,0.0,0.0,0.0
20023,United Arab Emirates,2009,7992658.0,465464623104.0,0.0,3.185,575.881,0.0,0.0,346.492,0.0,0.018,0.0
20024,United Arab Emirates,2010,8481775.0,513346961408.0,0.0,7.653,592.716,0.0,0.0,372.071,0.0,0.051,0.0
20025,United Arab Emirates,2011,8575210.0,583589888000.0,0.0,5.174,616.361,0.0,0.0,399.339,0.0,0.057,0.0
20026,United Arab Emirates,2012,8664976.0,623215050752.0,0.0,16.077,639.307,0.0,0.0,418.649,0.0,0.066,0.0
20027,United Arab Emirates,2013,8751853.0,650352197632.0,0.0,20.581,647.496,0.0,0.0,464.93,0.0,0.233,0.004
20028,United Arab Emirates,2014,8835957.0,668160032768.0,0.0,22.946,634.35,0.0,0.0,472.738,0.0,0.836,0.008
20029,United Arab Emirates,2015,8916909.0,691538493440.0,0.0,19.942,714.705,0.0,0.0,494.153,0.0,0.805,0.004
20030,United Arab Emirates,2016,8994266.0,709426085888.0,0.0,21.406,719.31,0.0,0.0,536.661,0.0,0.846,0.0
20031,United Arab Emirates,2017,9068297.0,726264709120.0,0.0,24.76,671.851,0.0,0.0,531.078,0.0,1.983,0.0
20032,United Arab Emirates,2018,9140172.0,734906220544.0,0.0,22.332,660.509,0.0,0.0,527.705,0.0,3.17,0.0
20033,United Arab Emirates,2019,9211660.0,,0.0,20.668,696.668,0.0,0.0,515.481,0.0,9.637,0.0
20034,United Arab Emirates,2020,9287286.0,,0.0,24.813,647.287,0.0,4.1,481.063,0.003,13.616,0.0
20035,United Arab Emirates,2021,9365149.0,,0.0,27.506,707.629,0.0,26.486,531.535,0.001,16.36,0.0
20036,United Arab Emirates,2022,9441138.0,,0.0,28.539,698.482,0.0,50.298,607.255,0.023,18.135,0.0
20102,United Kingdom,1965,54229568.0,844870778880.0,0.0,1365.327,8.595,13.638,42.946,885.719,0.0,0.0,0.0
20103,United Kingdom,1966,54560504.0,861009739776.0,0.0,1299.42,8.385,13.413,57.366,948.916,0.0,0.0,0.0
20104,United Kingdom,1967,54876360.0,880333291520.0,0.0,1213.835,14.107,14.445,66.049,1019.779,0.0,0.0,0.0
20105,United Kingdom,1968,55169252.0,916165885952.0,0.0,1214.754,31.855,11.006,74.315,1079.496,0.0,0.0,0.0
20106,United Kingdom,1969,55420524.0,932854038528.0,0.0,1184.05,62.069,9.628,82.643,1160.34,0.0,0.0,0.0
20107,United Kingdom,1970,55650160.0,954756366336.0,0.0,1116.759,118.277,13.413,73.809,1228.784,0.0,0.0,0.0
20108,United Kingdom,1971,55875904.0,975018065920.0,0.0,989.713,190.709,9.974,78.168,1235.286,0.0,0.0,0.0
20109,United Kingdom,1972,56057324.0,1009534173184.0,0.0,866.923,270.63,9.974,83.361,1309.81,0.0,0.0,0.0
20110,United Kingdom,1973,56166632.0,1077433270272.0,0.0,938.983,292.809,11.349,79.442,1344.501,0.0,0.0,0.0
20111,United Kingdom,1974,56233776.0,1062802292736.0,0.0,826.66,350.226,12.038,95.389,1248.866,0.0,0.0,0.0
20112,United Kingdom,1975,56266852.0,1061564055552.0,0.0,831.603,366.973,11.349,86.085,1092.24,0.0,0.0,0.0
20113,United Kingdom,1976,56263232.0,1085394059264.0,0.0,846.269,389.244,13.413,102.59,1085.842,0.0,0.0,0.0
20114,United Kingdom,1977,56244844.0,1108973453312.0,0.0,849.048,413.714,11.692,113.56,1094.934,0.0,0.0,0.0
20115,United Kingdom,1978,56240768.0,1148502802432.0,0.0,827.137,429.135,12.038,105.624,1123.259,0.0,0.0,0.0
20116,United Kingdom,1979,56265152.0,1180113305600.0,0.0,889.113,470.166,12.724,108.7,1133.336,0.0,0.0,0.0
20117,United Kingdom,1980,56326328.0,1160744140800.0,0.0,826.486,468.77,11.692,105.053,969.124,0.0,0.0,0.0
20118,United Kingdom,1981,56395848.0,1145637961728.0,0.0,821.997,475.12,13.067,107.738,897.27,0.0,0.0,0.0
20119,United Kingdom,1982,56450132.0,1163414863872.0,0.0,766.638,472.748,13.413,124.771,907.599,0.0,0.0,0.0
20120,United Kingdom,1983,56501616.0,1204671086592.0,0.0,773.767,492.786,13.413,141.671,872.771,0.0,0.0,0.0
20121,United Kingdom,1984,56568252.0,1234772426752.0,0.0,549.82,504.172,13.413,153.166,1072.842,0.0,0.003,0.0
20122,United Kingdom,1985,56643040.0,1278428446720.0,0.0,731.283,542.225,11.693,173.358,932.165,0.0,0.003,0.0
20123,United Kingdom,1986,56721912.0,1334598565888.0,0.0,789.77,551.25,14.1,167.638,934.295,0.0,0.003,0.0
20124,United Kingdom,1987,56826320.0,1398100983808.0,0.0,809.087,566.16,12.38,156.739,908.569,0.0,0.0,0.0
20125,United Kingdom,1988,56952648.0,1467801403392.0,0.0,785.397,539.283,14.444,180.057,966.503,0.0,0.003,0.0
20126,United Kingdom,1989,57076096.0,1499837497344.0,0.0,755.996,527.025,14.1,203.546,987.998,0.0,0.0,0.027
20127,United Kingdom,1990,57210444.0,1505692221440.0,0.0,755.31,548.738,15.132,186.564,1000.721,1.902,0.0,0.027
20128,United Kingdom,1991,57359452.0,1487460892672.0,0.0,756.59,592.769,13.412,200.167,996.056,2.196,0.0,0.027
20129,United Kingdom,1992,57509240.0,1491383222272.0,0.0,711.384,589.92,15.819,217.941,1007.183,2.982,0.0,0.098
20130,United Kingdom,1993,57647464.0,1527375331328.0,0.0,619.484,672.272,12.724,253.54,1012.239,3.824,0.0,0.642
20131,United Kingdom,1994,57785900.0,1585210327040.0,0.0,578.406,692.253,15.132,250.501,1001.667,4.847,0.0,1.017
20132,United Kingdom,1995,57930364.0,1623418994688.0,0.0,551.913,738.086,13.756,252.437,989.954,5.24,0.0,1.159
20133,United Kingdom,1996,58078584.0,1663252430848.0,0.0,515.977,859.841,10.042,268.63,1014.602,5.761,0.0,1.443
20134,United Kingdom,1997,58250192.0,1713664294912.0,0.0,460.176,884.182,12.999,278.491,985.443,6.735,0.0,1.972
20135,United Kingdom,1998,58438320.0,1766690914304.0,0.0,448.691,919.405,15.133,282.293,975.231,8.473,0.0,2.593
20136,United Kingdom,1999,58635204.0,1822988828672.0,0.0,398.917,978.877,15.777,269.941,962.657,10.946,0.003,2.513
20137,United Kingdom,2000,58850044.0,1889457799168.0,0.0,427.148,1013.417,15.038,241.367,952.312,12.391,0.003,2.797
20138,United Kingdom,2001,59092016.0,1939162398720.0,0.0,452.545,1008.532,11.912,253.979,947.918,14.448,0.006,2.835
20139,United Kingdom,2002,59355688.0,1983811813376.0,0.018,415.308,995.341,13.974,246.055,940.813,16.217,0.009,3.675
20140,United Kingdom,2003,59649800.0,2050645557248.0,0.19,443.148,998.092,9.361,246.809,948.319,19.708,0.009,3.735
20141,United Kingdom,2004,59995852.0,2100502593536.0,0.172,432.506,1019.879,13.96,221.215,974.372,23.507,0.012,5.588
20142,United Kingdom,2005,60383740.0,2160945659904.0,0.81,440.463,993.866,14.096,224.264,1002.566,29.056,0.023,8.338
20143,United Kingdom,2006,60803700.0,2212969054208.0,2.063,480.989,942.602,13.07,206.013,992.442,29.614,0.031,12.053
20144,United Kingdom,2007,61260680.0,2267379924992.0,4.026,452.891,953.005,14.357,171.019,964.612,29.766,0.04,14.912
20145,United Kingdom,2008,61742152.0,2251038392320.0,9.24,420.333,978.325,14.447,141.529,944.661,30.802,0.048,19.944
20146,United Kingdom,2009,62243384.0,2151646494720.0,11.453,346.695,912.237,14.6,185.173,899.679,34.204,0.056,25.919
20147,United Kingdom,2010,62760048.0,2190775025664.0,13.316,354.809,984.928,9.968,165.505,885.2,39.146,0.112,28.549
20148,United Kingdom,2011,63286360.0,2221719158784.0,12.327,357.704,819.185,15.702,182.605,867.311,42.5,0.672,44.036
20149,United Kingdom,2012,63808728.0,2250912301056.0,10.365,451.254,768.987,14.557,185.246,844.025,47.047,3.712,54.42
20150,United Kingdom,2013,64302296.0,2293924888576.0,11.848,434.925,763.258,12.814,184.658,823.427,57.795,5.479,77.394
20151,United Kingdom,2014,64773504.0,2363952726016.0,13.535,351.194,700.555,15.951,165.722,823.38,72.212,10.983,86.581
20152,United Kingdom,2015,65224368.0,2415783051264.0,10.819,277.323,720.455,16.958,181.783,846.217,93.401,20.286,108.459
20153,United Kingdom,2016,65655204.0,2460057337856.0,10.963,141.172,806.736,14.377,184.255,870.937,95.975,27.862,99.477
20154,United Kingdom,2017,66064808.0,2506603626496.0,10.827,114.227,785.491,15.653,179.622,882.485,101.826,30.491,132.11
20155,United Kingdom,2018,66432996.0,2540210225152.0,14.917,96.786,785.66,14.401,165.186,870.861,111.651,33.517,150.562
20156,United Kingdom,2019,66778660.0,,19.071,69.043,776.783,15.639,142.116,853.575,119.375,32.734,168.267
20157,United Kingdom,2020,67059472.0,,18.022,63.383,731.345,18.029,126.71,657.659,125.64,33.886,198.587
20158,United Kingdom,2021,67281040.0,,16.003,65.807,778.266,14.381,115.263,681.386,127.312,31.761,169.2
20159,United Kingdom,2022,67508936.0,,20.605,58.722,719.801,13.859,119.393,741.043,113.166,36.293,208.993
20225,United States,1965,189703280.0,4156141076480.0,0.0,3224.244,4159.206,588.364,10.922,6414.477,42.488,0.0,0.0
20226,United States,1966,191830976.0,4428300025856.0,0.0,3380.846,4482.756,591.211,16.487,6731.245,44.818,0.0,0.0
20227,United States,1967,193782432.0,4538979319808.0,0.0,3316.997,4733.188,671.89,22.865,6988.794,44.806,0.0,0.0
20228,United States,1968,195743424.0,4754925682688.0,0.0,3433.076,5066.815,674.651,37.421,7457.961,49.461,0.0,0.0
20229,United States,1969,197859328.0,4903769997312.0,0.0,3447.238,5454.107,757.074,41.6,7831.838,51.567,0.0,0.0
20230,United States,1970,200328336.0,4912635707392.0,0.0,3414.659,5748.658,749.574,65.127,8176.191,51.629,0.0,0.0
20231,United States,1971,202907920.0,5065682190336.0,0.0,3229.201,5926.526,805.052,113.813,8461.684,52.733,0.0,0.0
20232,United States,1972,205238384.0,5334296952832.0,0.0,3362.425,5986.964,824.16,161.563,9119.912,59.056,0.0,0.0
20233,United States,1973,207314768.0,5637203296256.0,0.0,3611.49,5937.959,822.672,249.341,9655.255,63.077,0.0,0.0
20234,United States,1974,209277968.0,5621366128640.0,0.0,3525.567,5732.247,908.637,340.429,9271.507,64.219,0.0,0.0
20235,United States,1975,211274544.0,5605795299328.0,0.0,3525.541,5261.532,905.474,515.248,9049.838,61.848,0.0,0.0
20236,United States,1976,213270032.0,5899591090176.0,0.0,3782.042,5366.39,857.002,570.799,9729.595,70.681,0.0,0.0
20237,United States,1977,215437408.0,6166912434176.0,0.0,3876.157,5256.951,667.857,749.353,10271.533,73.795,0.0,0.0
20238,United States,1978,217881440.0,6518624223232.0,0.0,3832.577,5275.384,846.67,825.577,10501.414,77.668,0.0,0.0
20239,United States,1979,220463104.0,6740172079104.0,0.0,4187.284,5450.897,845.508,762.111,10257.833,80.767,0.0,0.0
20240,United States,1980,223140016.0,6743208230912.0,0.0,4293.98,5337.385,833.877,750.047,9453.472,83.198,0.0,0.0
20241,United States,1981,225654000.0,6911865389056.0,0.0,4428.934,5208.629,788.067,814.437,8812.755,85.272,0.0,0.0
20242,United States,1982,228001424.0,6782206869504.0,0.0,4265.796,4841.709,933.017,844.604,8350.531,82.482,0.0,0.0
20243,United States,1983,230389968.0,7066236747776.0,0.0,4425.291,4542.236,1001.466,877.172,8311.476,92.874,0.009,0.008
20244,United States,1984,232766288.0,7581108011008.0,0.0,4752.76,4851.572,968.672,978.595,8573.317,110.738,0.016,0.019
20245,United States,1985,235146176.0,7874871820288.0,0.0,4866.301,4669.541,849.195,1146.03,8540.438,112.692,0.032,0.017
20246,United States,1986,237512784.0,8146027806720.0,0.0,4805.599,4376.204,878.152,1236.673,8955.589,119.695,0.042,0.013
20247,United States,1987,239853168.0,8432566927360.0,0.0,5013.868,4652.744,755.245,1359.828,9142.152,132.174,0.031,0.011
20248,United States,1988,242287808.0,8787203194880.0,0.0,5247.144,4866.021,675.331,1573.994,9520.884,131.485,0.027,0.003
20249,United States,1989,244954096.0,9091291283456.0,0.0,5309.355,5170.22,812.356,1581.107,9517.53,150.504,0.749,6.308
